trial,observer,session,scene,dist_type1,dist_level1,dist_type2,dist_level2,selected
13540,obs_20,S,Gallery,DQ,7,DQ,10,2
13546,obs_20,S,Barcelona,LINEAR,24,DQ,24,2
13547,obs_20,S,Gallery,LINEAR,10,DQ,10,2
13549,obs_20,S,Barcelona,OPT,24,DQ,24,2
13550,obs_20,S,Barcelona,LINEAR,4,LINEAR,1,2
13551,obs_20,S,Gallery,DQ,7,NN,7,2
13552,obs_20,S,Gallery,OPT,1,Reference,0,2
13553,obs_20,S,Gallery,LINEAR,10,OPT,10,2
13554,obs_20,S,Barcelona,NN,7,DQ,7,2
13555,obs_20,S,Gallery,OPT,1,NN,1,2
13558,obs_20,S,Gallery,LINEAR,7,OPT,7,2
13560,obs_20,S,Barcelona,NN,7,LINEAR,7,2
13561,obs_22,S,Gallery,NN,1,LINEAR,1,2
13562,obs_22,S,Barcelona,DQ,7,LINEAR,7,2
13563,obs_22,S,Barcelona,NN,24,OPT,24,2
13565,obs_22,S,Barcelona,LINEAR,4,LINEAR,1,2
13567,obs_22,S,Barcelona,NN,24,LINEAR,24,1
13568,obs_22,S,Gallery,LINEAR,4,LINEAR,7,1
13569,obs_22,S,Barcelona,LINEAR,7,LINEAR,10,1
13570,obs_22,S,Gallery,NN,17,NN,24,2
13572,obs_22,S,Gallery,OPT,7,NN,7,1
13573,obs_22,S,Barcelona,NN,24,DQ,24,1
13574,obs_22,S,Gallery,OPT,17,NN,17,2
13576,obs_22,S,Barcelona,NN,7,NN,10,2
13579,obs_22,S,Gallery,LINEAR,7,NN,7,2
13580,obs_22,S,Barcelona,NN,7,DQ,7,1
13581,obs_22,S,Barcelona,NN,10,LINEAR,10,2
13582,obs_22,S,Gallery,NN,4,NN,1,2
13583,obs_22,S,Gallery,OPT,10,NN,10,2
13586,obs_22,S,Gallery,NN,4,DQ,4,1
13587,obs_22,S,Gallery,DQ,7,OPT,7,1
13589,obs_22,S,Barcelona,DQ,1,DQ,4,2
13590,obs_22,S,Barcelona,OPT,17,LINEAR,17,1
13591,obs_22,S,Gallery,NN,4,OPT,4,2
13594,obs_22,S,Barcelona,DQ,4,NN,4,1
13595,obs_22,S,Gallery,LINEAR,7,OPT,7,2
13596,obs_22,S,Barcelona,NN,4,NN,7,1
13598,obs_22,S,Barcelona,LINEAR,4,OPT,4,2
13599,obs_22,S,Gallery,DQ,10,DQ,7,1
13600,obs_22,S,Gallery,OPT,1,Reference,0,2
13601,obs_22,S,Gallery,OPT,24,NN,24,2
13603,obs_22,S,Gallery,DQ,1,Reference,0,2
13607,obs_22,S,Gallery,DQ,10,NN,10,2
13609,obs_22,S,Gallery,LINEAR,7,DQ,7,2
13610,obs_22,S,Barcelona,NN,17,NN,24,1
13611,obs_22,S,Barcelona,LINEAR,10,LINEAR,17,1
13612,obs_22,S,Gallery,NN,7,NN,4,2
13613,obs_22,S,Gallery,DQ,1,DQ,4,1
13614,obs_22,S,Barcelona,NN,17,OPT,17,2
13616,obs_22,S,Gallery,DQ,17,DQ,10,2
13617,obs_22,S,Gallery,DQ,24,OPT,24,2
13618,obs_22,S,Barcelona,NN,1,LINEAR,1,1
13619,obs_22,S,Barcelona,NN,10,OPT,10,2
13621,obs_22,S,Gallery,LINEAR,7,LINEAR,10,1
13622,obs_22,S,Barcelona,DQ,17,NN,17,2
13623,obs_22,S,Gallery,DQ,24,NN,24,2
13625,obs_22,S,Gallery,OPT,24,OPT,17,2
13626,obs_22,S,Barcelona,DQ,24,OPT,24,2
13627,obs_22,S,Barcelona,DQ,10,DQ,7,2
13629,obs_22,S,Barcelona,DQ,17,DQ,24,1
13630,obs_22,S,Gallery,DQ,17,NN,17,2
13632,obs_22,S,Gallery,OPT,1,NN,1,2
13633,obs_22,S,Gallery,OPT,10,OPT,17,2
13636,obs_22,S,Gallery,LINEAR,1,LINEAR,4,1
13637,obs_22,S,Gallery,OPT,1,DQ,1,2
13638,obs_22,S,Gallery,LINEAR,4,NN,4,2
13639,obs_22,S,Gallery,LINEAR,24,OPT,24,1
13640,obs_22,S,Barcelona,OPT,10,LINEAR,10,1
13644,obs_22,S,Barcelona,DQ,10,LINEAR,10,2
13645,obs_22,S,Barcelona,NN,4,NN,1,2
13648,obs_22,S,Gallery,NN,7,NN,10,2
13650,obs_22,S,Barcelona,OPT,7,DQ,7,1
13651,obs_22,S,Gallery,Reference,0,NN,1,2
13652,obs_22,S,Barcelona,LINEAR,4,DQ,4,1
13653,obs_22,S,Barcelona,OPT,1,OPT,4,2
13654,obs_22,S,Barcelona,DQ,7,DQ,4,2
13655,obs_22,S,Gallery,LINEAR,10,DQ,10,2
13656,obs_22,S,Barcelona,DQ,10,DQ,17,1
13658,obs_22,S,Gallery,DQ,10,OPT,10,2
13660,obs_22,S,Gallery,LINEAR,17,NN,17,2
13661,obs_22,S,Barcelona,LINEAR,7,LINEAR,4,1
13662,obs_22,S,Barcelona,OPT,7,OPT,10,2
13663,obs_22,S,Gallery,LINEAR,17,OPT,17,2
13664,obs_22,S,Gallery,DQ,4,LINEAR,4,2
13665,obs_22,S,Gallery,OPT,4,DQ,4,1
13666,obs_22,S,Gallery,OPT,4,OPT,1,2
13667,obs_22,S,Gallery,DQ,17,DQ,24,1
13668,obs_22,S,Gallery,OPT,4,LINEAR,4,2
13670,obs_22,S,Barcelona,DQ,10,OPT,10,2
13671,obs_22,S,Barcelona,DQ,1,Reference,0,2
13673,obs_22,S,Barcelona,LINEAR,17,NN,17,2
13674,obs_22,S,Barcelona,NN,1,DQ,1,1
13675,obs_22,S,Gallery,NN,10,LINEAR,10,1
13676,obs_22,S,Gallery,LINEAR,1,Reference,0,2
13677,obs_22,S,Gallery,OPT,1,LINEAR,1,1
13682,obs_22,S,Barcelona,LINEAR,7,NN,7,1
13684,obs_22,S,Barcelona,LINEAR,24,DQ,24,1
13685,obs_22,S,Barcelona,OPT,1,DQ,1,1
13688,obs_22,S,Gallery,DQ,4,DQ,7,2
13689,obs_22,S,Gallery,OPT,7,OPT,4,2
13695,obs_22,S,Barcelona,LINEAR,1,OPT,1,2
13696,obs_22,S,Barcelona,Reference,0,LINEAR,1,1
13698,obs_22,S,Gallery,OPT,17,DQ,17,2
13699,obs_22,S,Barcelona,OPT,1,NN,1,1
13703,obs_22,S,Barcelona,OPT,10,OPT,17,1
13705,obs_22,S,Barcelona,DQ,17,OPT,17,2
13707,obs_22,S,Barcelona,NN,7,OPT,7,2
13708,obs_22,S,Gallery,OPT,10,LINEAR,10,1
13709,obs_22,S,Barcelona,OPT,4,OPT,7,2
13710,obs_22,S,Gallery,NN,7,DQ,7,1
13711,obs_22,S,Barcelona,DQ,17,LINEAR,17,2
13712,obs_22,S,Gallery,LINEAR,10,LINEAR,17,1
13714,obs_22,S,Barcelona,NN,4,OPT,4,2
13715,obs_22,S,Gallery,DQ,24,LINEAR,24,1
13716,obs_22,S,Gallery,DQ,1,LINEAR,1,1
13718,obs_22,S,Barcelona,LINEAR,7,OPT,7,2
13719,obs_22,S,Barcelona,OPT,24,LINEAR,24,1
13720,obs_22,S,Barcelona,NN,10,NN,17,2
13721,obs_22,S,Barcelona,OPT,1,Reference,0,1
13722,obs_22,S,Gallery,DQ,1,NN,1,2
13725,obs_22,S,Gallery,OPT,10,OPT,7,2
13726,obs_22,S,Barcelona,NN,10,DQ,10,1
13728,obs_22,S,Barcelona,OPT,4,DQ,4,2
13729,obs_22,S,Barcelona,LINEAR,17,LINEAR,24,1
13732,obs_22,S,Gallery,DQ,17,LINEAR,17,2
13733,obs_22,S,Gallery,LINEAR,17,LINEAR,24,1
13734,obs_22,S,Barcelona,NN,4,LINEAR,4,2
13736,obs_22,S,Barcelona,OPT,17,OPT,24,1
13737,obs_22,S,Barcelona,NN,1,Reference,0,1
13738,obs_22,S,Barcelona,LINEAR,1,DQ,1,2
13739,obs_22,S,Gallery,NN,10,NN,17,1
13740,obs_22,S,Gallery,LINEAR,24,NN,24,2
13741,obs_15,S,Blob,Reference,0,OPT,1,1
13742,obs_15,S,Blob,LINEAR,10,OPT,10,2
13743,obs_15,S,Corner,NN,24,OPT,24,2
13744,obs_15,S,Corner,LINEAR,10,NN,10,1
13745,obs_15,S,Corner,LINEAR,4,LINEAR,10,1
13746,obs_15,S,Furniture,OPT,4,OPT,10,1
13747,obs_15,S,Room,LINEAR,24,NN,24,1
13748,obs_15,S,Chair,NN,24,OPT,24,2
13749,obs_15,S,Chair,OPT,4,LINEAR,4,1
13750,obs_15,S,Furniture,NN,10,NN,4,2
13751,obs_15,S,Furniture,NN,24,NN,10,2
13752,obs_15,S,Corner,NN,10,NN,4,2
13753,obs_15,S,Blob,NN,24,LINEAR,24,2
13754,obs_15,S,Corner,LINEAR,1,LINEAR,4,1
13755,obs_15,S,Chair,NN,4,NN,1,2
13756,obs_15,S,Furniture,LINEAR,1,NN,1,1
13757,obs_15,S,Chair,OPT,1,Reference,0,2
13758,obs_15,S,Corner,NN,10,NN,24,1
13759,obs_15,S,Furniture,NN,1,Reference,0,2
13760,obs_15,S,Blob,LINEAR,1,OPT,1,2
13761,obs_15,S,Corner,NN,10,OPT,10,2
13762,obs_15,S,Corner,OPT,4,OPT,1,2
13763,obs_15,S,Chair,OPT,4,OPT,10,2
13764,obs_15,S,Chair,NN,24,NN,10,2
13765,obs_15,S,Blob,LINEAR,10,LINEAR,24,1
13766,obs_15,S,Chair,NN,10,NN,4,2
13767,obs_15,S,Furniture,LINEAR,1,LINEAR,4,1
13768,obs_15,S,Chair,OPT,4,NN,4,1
13769,obs_15,S,Blob,LINEAR,4,LINEAR,1,2
13770,obs_15,S,Corner,LINEAR,10,OPT,10,2
13771,obs_15,S,Blob,NN,10,NN,4,2
13772,obs_15,S,Furniture,LINEAR,1,OPT,1,1
13773,obs_15,S,Chair,LINEAR,24,NN,24,1
13774,obs_15,S,Corner,OPT,10,OPT,4,2
13775,obs_15,S,Chair,NN,4,LINEAR,4,1
13776,obs_15,S,Corner,OPT,24,LINEAR,24,1
13777,obs_15,S,Room,OPT,24,LINEAR,24,1
13778,obs_15,S,Furniture,NN,4,LINEAR,4,2
13779,obs_15,S,Room,OPT,1,Reference,0,1
13780,obs_15,S,Furniture,LINEAR,4,LINEAR,10,1
13781,obs_15,S,Corner,NN,1,OPT,1,1
13782,obs_15,S,Room,LINEAR,1,OPT,1,2
13783,obs_15,S,Chair,NN,10,OPT,10,2
13784,obs_15,S,Room,OPT,10,OPT,24,1
13785,obs_15,S,Blob,NN,24,NN,10,2
13786,obs_15,S,Chair,OPT,4,OPT,1,2
13787,obs_15,S,Furniture,OPT,1,OPT,4,1
13788,obs_15,S,Chair,NN,1,LINEAR,1,1
13789,obs_15,S,Furniture,OPT,10,LINEAR,10,1
13790,obs_15,S,Chair,OPT,10,LINEAR,10,1
13791,obs_15,S,Furniture,NN,1,NN,4,1
13792,obs_15,S,Chair,OPT,10,OPT,24,2
13793,obs_15,S,Corner,OPT,1,LINEAR,1,1
13794,obs_15,S,Room,LINEAR,4,OPT,4,1
13795,obs_15,S,Corner,NN,4,LINEAR,4,2
13796,obs_15,S,Furniture,NN,10,OPT,10,2
13797,obs_15,S,Furniture,LINEAR,10,LINEAR,24,1
13798,obs_15,S,Furniture,OPT,1,NN,1,1
13799,obs_15,S,Corner,Reference,0,LINEAR,1,1
13800,obs_15,S,Blob,OPT,4,LINEAR,4,2
13801,obs_15,S,Chair,NN,1,OPT,1,2
13802,obs_15,S,Furniture,OPT,1,Reference,0,2
13803,obs_15,S,Room,LINEAR,1,LINEAR,4,1
13804,obs_15,S,Furniture,NN,24,LINEAR,24,1
13805,obs_15,S,Chair,LINEAR,10,NN,10,1
13806,obs_15,S,Room,NN,10,NN,4,2
13807,obs_15,S,Room,NN,1,NN,4,1
13808,obs_15,S,Room,LINEAR,4,NN,4,2
13809,obs_15,S,Furniture,NN,10,LINEAR,10,1
13810,obs_15,S,Blob,NN,10,OPT,10,2
13811,obs_15,S,Furniture,OPT,4,NN,4,1
13812,obs_15,S,Room,NN,24,OPT,24,2
13813,obs_15,S,Room,LINEAR,10,LINEAR,4,2
13814,obs_15,S,Room,LINEAR,24,LINEAR,10,2
13815,obs_15,S,Blob,OPT,10,OPT,24,1
13816,obs_15,S,Blob,NN,1,LINEAR,1,1
13817,obs_15,S,Room,OPT,4,OPT,10,1
13818,obs_15,S,Corner,OPT,24,OPT,10,2
13819,obs_15,S,Blob,NN,24,OPT,24,2
13820,obs_15,S,Blob,LINEAR,24,OPT,24,2
13821,obs_15,S,Blob,NN,4,OPT,4,2
13822,obs_15,S,Furniture,OPT,24,LINEAR,24,1
13823,obs_15,S,Room,NN,4,OPT,4,2
13824,obs_15,S,Furniture,NN,24,OPT,24,2
13825,obs_15,S,Furniture,OPT,4,LINEAR,4,1
13826,obs_15,S,Blob,NN,1,Reference,0,2
13827,obs_15,S,Corner,NN,1,LINEAR,1,2
13828,obs_15,S,Room,Reference,0,NN,1,1
13829,obs_15,S,Corner,NN,1,NN,4,1
13830,obs_15,S,Corner,Reference,0,OPT,1,1
13831,obs_15,S,Blob,OPT,4,OPT,10,1
13832,obs_15,S,Furniture,LINEAR,1,Reference,0,1
13833,obs_15,S,Chair,LINEAR,4,LINEAR,10,1
13834,obs_15,S,Corner,LINEAR,24,LINEAR,10,2
13835,obs_15,S,Chair,NN,1,Reference,0,1
13836,obs_15,S,Room,LINEAR,10,OPT,10,2
13837,obs_15,S,Chair,LINEAR,24,LINEAR,10,2
13838,obs_15,S,Corner,NN,24,LINEAR,24,2
13839,obs_15,S,Blob,LINEAR,4,NN,4,1
13840,obs_15,S,Room,OPT,10,NN,10,1
13841,obs_15,S,Room,LINEAR,1,NN,1,1
13842,obs_15,S,Blob,LINEAR,10,LINEAR,4,2
13843,obs_15,S,Corner,NN,1,Reference,0,1
13844,obs_15,S,Corner,OPT,4,LINEAR,4,1
13845,obs_15,S,Chair,LINEAR,1,LINEAR,4,1
13846,obs_15,S,Room,NN,1,OPT,1,2
13847,obs_15,S,Room,Reference,0,LINEAR,1,1
13848,obs_15,S,Blob,NN,1,OPT,1,2
13849,obs_15,S,Blob,LINEAR,10,NN,10,1
13850,obs_15,S,Room,NN,24,NN,10,2
13851,obs_15,S,Chair,OPT,1,LINEAR,1,2
13852,obs_15,S,Furniture,OPT,10,OPT,24,1
13853,obs_15,S,Blob,OPT,4,OPT,1,2
13854,obs_15,S,Blob,Reference,0,LINEAR,1,1
13855,obs_15,S,Room,OPT,1,OPT,4,1
13856,obs_15,S,Chair,LINEAR,1,Reference,0,1
13857,obs_15,S,Room,NN,10,LINEAR,10,2
13858,obs_15,S,Corner,NN,4,OPT,4,2
13859,obs_15,S,Blob,NN,1,NN,4,1
13860,obs_15,S,Chair,LINEAR,24,OPT,24,2
13861,obs_11,S,Gallery,DQ,4,OPT,4,1
13862,obs_11,S,Gallery,DQ,4,NN,4,1
13864,obs_11,S,Barcelona,DQ,17,NN,17,1
13865,obs_11,S,Gallery,NN,24,NN,17,2
13867,obs_11,S,Barcelona,OPT,17,DQ,17,1
13870,obs_11,S,Gallery,OPT,17,NN,17,1
13871,obs_11,S,Gallery,Reference,0,DQ,1,1
13873,obs_11,S,Barcelona,NN,17,NN,24,2
13875,obs_11,S,Gallery,LINEAR,1,DQ,1,2
13876,obs_11,S,Gallery,OPT,1,LINEAR,1,1
13877,obs_11,S,Gallery,DQ,24,DQ,17,1
13878,obs_11,S,Barcelona,DQ,10,OPT,10,2
13880,obs_11,S,Barcelona,NN,7,NN,10,2
13881,obs_11,S,Gallery,NN,1,Reference,0,1
13882,obs_11,S,Gallery,NN,10,NN,7,2
13883,obs_11,S,Gallery,LINEAR,4,LINEAR,1,2
13884,obs_11,S,Barcelona,NN,1,NN,4,1
13885,obs_11,S,Gallery,LINEAR,7,DQ,7,2
13887,obs_11,S,Gallery,OPT,24,DQ,24,2
13889,obs_11,S,Gallery,OPT,24,OPT,17,1
13890,obs_11,S,Barcelona,NN,10,NN,17,1
13892,obs_11,S,Barcelona,NN,7,NN,4,2
13893,obs_11,S,Barcelona,DQ,4,LINEAR,4,1
13894,obs_11,S,Gallery,OPT,17,OPT,10,2
13895,obs_11,S,Barcelona,NN,4,OPT,4,2
13896,obs_11,S,Barcelona,LINEAR,17,DQ,17,2
13897,obs_11,S,Gallery,NN,7,DQ,7,2
13899,obs_11,S,Gallery,LINEAR,24,OPT,24,2
13900,obs_11,S,Gallery,DQ,24,NN,24,1
13901,obs_11,S,Barcelona,DQ,4,NN,4,1
13902,obs_11,S,Barcelona,NN,10,DQ,10,2
13903,obs_11,S,Barcelona,DQ,17,DQ,24,1
13904,obs_11,S,Gallery,NN,4,NN,1,2
13905,obs_11,S,Gallery,LINEAR,10,LINEAR,7,2
13907,obs_11,S,Barcelona,OPT,1,NN,1,2
13908,obs_11,S,Gallery,NN,24,OPT,24,2
13909,obs_11,S,Barcelona,OPT,7,NN,7,1
13912,obs_11,S,Gallery,NN,1,LINEAR,1,1
13913,obs_11,S,Barcelona,OPT,24,OPT,17,2
13914,obs_11,S,Gallery,NN,4,LINEAR,4,2
13915,obs_11,S,Barcelona,DQ,7,DQ,4,2
13916,obs_11,S,Gallery,OPT,10,DQ,10,2
13917,obs_11,S,Gallery,OPT,10,LINEAR,10,1
13918,obs_11,S,Barcelona,DQ,7,NN,7,1
13921,obs_11,S,Gallery,DQ,17,DQ,10,2
13922,obs_11,S,Barcelona,DQ,1,NN,1,2
13923,obs_11,S,Barcelona,OPT,10,LINEAR,10,1
13926,obs_11,S,Barcelona,OPT,1,OPT,4,2
13927,obs_11,S,Gallery,Reference,0,LINEAR,1,2
13932,obs_11,S,Barcelona,LINEAR,10,DQ,10,2
13935,obs_11,S,Gallery,LINEAR,7,NN,7,1
13937,obs_11,S,Barcelona,DQ,24,OPT,24,2
13939,obs_11,S,Barcelona,DQ,4,OPT,4,2
13940,obs_11,S,Barcelona,Reference,0,OPT,1,2
13941,obs_11,S,Barcelona,OPT,10,NN,10,1
13942,obs_11,S,Gallery,OPT,1,OPT,4,1
13944,obs_11,S,Barcelona,DQ,7,DQ,10,1
13945,obs_11,S,Gallery,OPT,10,OPT,7,1
13946,obs_11,S,Gallery,OPT,4,LINEAR,4,1
13947,obs_11,S,Gallery,LINEAR,24,LINEAR,17,2
13948,obs_11,S,Barcelona,DQ,4,DQ,1,2
13949,obs_11,S,Barcelona,OPT,24,LINEAR,24,1
13952,obs_11,S,Barcelona,Reference,0,LINEAR,1,1
13953,obs_11,S,Gallery,NN,7,NN,4,2
13954,obs_11,S,Gallery,NN,17,NN,10,2
13955,obs_11,S,Barcelona,DQ,1,Reference,0,2
13956,obs_11,S,Gallery,Reference,0,OPT,1,2
13957,obs_11,S,Gallery,LINEAR,24,NN,24,2
13958,obs_11,S,Barcelona,DQ,24,NN,24,1
13959,obs_11,S,Gallery,NN,7,OPT,7,2
13961,obs_11,S,Gallery,DQ,17,NN,17,1
13962,obs_11,S,Barcelona,LINEAR,17,NN,17,2
13963,obs_11,S,Gallery,OPT,17,LINEAR,17,1
13964,obs_11,S,Barcelona,LINEAR,17,LINEAR,24,2
13965,obs_11,S,Gallery,OPT,4,OPT,7,2
13968,obs_11,S,Gallery,DQ,4,DQ,7,2
13969,obs_11,S,Gallery,LINEAR,24,DQ,24,2
13974,obs_11,S,Gallery,LINEAR,4,LINEAR,7,1
13975,obs_11,S,Barcelona,LINEAR,17,OPT,17,2
13976,obs_11,S,Barcelona,LINEAR,10,NN,10,2
13979,obs_11,S,Barcelona,NN,1,LINEAR,1,2
13981,obs_11,S,Barcelona,LINEAR,17,LINEAR,10,2
13982,obs_11,S,Gallery,LINEAR,17,LINEAR,10,2
13984,obs_11,S,Barcelona,OPT,10,OPT,7,2
13985,obs_11,S,Barcelona,NN,4,LINEAR,4,2
13986,obs_11,S,Barcelona,LINEAR,1,DQ,1,2
13988,obs_11,S,Gallery,DQ,7,OPT,7,2
13990,obs_11,S,Gallery,LINEAR,10,NN,10,2
13991,obs_11,S,Gallery,NN,1,DQ,1,1
13992,obs_11,S,Gallery,NN,10,DQ,10,2
13994,obs_11,S,Barcelona,LINEAR,7,OPT,7,2
13995,obs_11,S,Barcelona,LINEAR,24,DQ,24,2
13996,obs_11,S,Barcelona,DQ,7,LINEAR,7,1
13998,obs_11,S,Gallery,NN,4,OPT,4,2
13999,obs_11,S,Barcelona,OPT,24,NN,24,1
14000,obs_11,S,Barcelona,OPT,10,OPT,17,2
14001,obs_11,S,Gallery,DQ,1,OPT,1,2
14002,obs_11,S,Barcelona,NN,1,Reference,0,2
14003,obs_11,S,Barcelona,LINEAR,7,NN,7,2
14005,obs_11,S,Barcelona,OPT,17,NN,17,1
14006,obs_11,S,Gallery,DQ,1,DQ,4,1
14008,obs_11,S,Gallery,DQ,7,DQ,10,2
14009,obs_11,S,Barcelona,OPT,1,DQ,1,2
14010,obs_11,S,Gallery,LINEAR,17,NN,17,2
14011,obs_11,S,Gallery,LINEAR,10,DQ,10,2
14013,obs_11,S,Gallery,LINEAR,7,OPT,7,2
14016,obs_11,S,Gallery,LINEAR,4,DQ,4,2
14017,obs_11,S,Barcelona,LINEAR,4,LINEAR,7,1
14019,obs_11,S,Barcelona,NN,24,LINEAR,24,1
14020,obs_11,S,Barcelona,OPT,7,DQ,7,1
14021,obs_11,S,Barcelona,DQ,17,DQ,10,2
14025,obs_11,S,Barcelona,LINEAR,4,LINEAR,1,2
14027,obs_11,S,Gallery,NN,1,OPT,1,2
14029,obs_11,S,Barcelona,LINEAR,1,OPT,1,2
14030,obs_11,S,Barcelona,OPT,4,OPT,7,2
14031,obs_11,S,Gallery,LINEAR,17,DQ,17,2
14033,obs_11,S,Gallery,OPT,10,NN,10,1
14034,obs_11,S,Barcelona,LINEAR,7,LINEAR,10,1
14035,obs_11,S,Gallery,OPT,17,DQ,17,2
14037,obs_11,S,Barcelona,LINEAR,4,OPT,4,2
14042,obs_15,S,Barcelona,LINEAR,7,OPT,7,2
14045,obs_15,S,Barcelona,LINEAR,17,LINEAR,24,1
14046,obs_15,S,Barcelona,NN,17,NN,10,2
14047,obs_15,S,Barcelona,OPT,4,OPT,7,2
14048,obs_15,S,Gallery,OPT,24,NN,24,1
14050,obs_15,S,Gallery,OPT,4,OPT,7,2
14052,obs_15,S,Gallery,DQ,1,LINEAR,1,2
14053,obs_15,S,Barcelona,DQ,4,NN,4,1
14054,obs_15,S,Gallery,NN,7,OPT,7,2
14055,obs_15,S,Gallery,DQ,1,NN,1,2
14056,obs_15,S,Gallery,LINEAR,10,DQ,10,2
14057,obs_15,S,Barcelona,LINEAR,4,OPT,4,2
14058,obs_15,S,Barcelona,LINEAR,7,LINEAR,10,1
14063,obs_15,S,Gallery,LINEAR,17,OPT,17,2
14065,obs_15,S,Gallery,DQ,24,LINEAR,24,1
14067,obs_15,S,Barcelona,OPT,10,OPT,17,1
14068,obs_15,S,Barcelona,LINEAR,1,NN,1,1
14069,obs_15,S,Barcelona,NN,10,NN,7,1
14070,obs_15,S,Gallery,DQ,4,DQ,7,2
14071,obs_15,S,Barcelona,OPT,10,DQ,10,2
14072,obs_15,S,Barcelona,OPT,4,NN,4,1
14075,obs_15,S,Gallery,NN,7,NN,4,2
14076,obs_15,S,Gallery,DQ,17,DQ,24,1
14077,obs_15,S,Barcelona,OPT,1,NN,1,1
14078,obs_15,S,Gallery,DQ,7,DQ,10,1
14079,obs_15,S,Gallery,LINEAR,4,OPT,4,2
14080,obs_15,S,Barcelona,NN,7,NN,4,2
14084,obs_15,S,Gallery,LINEAR,10,OPT,10,2
14085,obs_15,S,Barcelona,DQ,4,DQ,1,2
14086,obs_15,S,Gallery,LINEAR,17,LINEAR,10,2
14088,obs_15,S,Gallery,LINEAR,24,NN,24,1
14089,obs_15,S,Gallery,NN,10,LINEAR,10,2
14091,obs_15,S,Barcelona,OPT,24,OPT,17,2
14093,obs_15,S,Gallery,OPT,10,DQ,10,2
14094,obs_15,S,Barcelona,Reference,0,NN,1,1
14095,obs_15,S,Barcelona,NN,10,LINEAR,10,2
14096,obs_15,S,Gallery,DQ,24,NN,24,1
14098,obs_15,S,Gallery,LINEAR,7,LINEAR,10,2
14099,obs_15,S,Gallery,NN,4,OPT,4,2
14100,obs_15,S,Barcelona,DQ,7,DQ,10,1
14103,obs_15,S,Gallery,DQ,1,Reference,0,2
14106,obs_15,S,Gallery,DQ,4,NN,4,1
14107,obs_15,S,Barcelona,DQ,4,OPT,4,2
14108,obs_15,S,Barcelona,LINEAR,4,LINEAR,7,1
14109,obs_15,S,Gallery,OPT,24,DQ,24,1
14110,obs_15,S,Barcelona,OPT,7,OPT,10,1
14112,obs_15,S,Gallery,NN,10,NN,17,1
14113,obs_15,S,Barcelona,NN,17,OPT,17,2
14115,obs_15,S,Barcelona,Reference,0,DQ,1,2
14116,obs_15,S,Gallery,DQ,17,DQ,10,2
14117,obs_15,S,Gallery,NN,17,NN,24,1
14118,obs_15,S,Barcelona,NN,10,OPT,10,2
