trial,observer,session,scene,condition_1,condition_2,selected
2711,srikanth,S,Furniture1,Linear_Skip4,Linear_Skip10,1
2712,srikanth,S,Furniture1,Interpolation_Skip10,Interpolation_Skip4,1
2713,srikanth,S,Furniture1,Nearest_Skip10,Nearest_Skip24,1
2714,srikanth,S,Furniture1,Nearest_Skip4,Nearest_Skip1,2
2715,srikanth,S,Blob,Nearest_Skip10,Nearest_Skip24,1
2716,srikanth,S,Furniture1,Nearest_Skip24,Linear_Skip24,2
2717,srikanth,S,ArtGallery2zoom,Linear_Skip10,Interpolation_Skip10,1
2718,srikanth,S,Furniture3,Linear_Skip10,Interpolation_Skip10,2
2719,srikanth,S,Furniture3,Interpolation_Skip1,Interpolation_Skip4,1
2720,srikanth,S,ArtGallery2zoom,Linear_Skip10,Linear_Skip4,2
2721,srikanth,S,Furniture3,Reference_Skip0,Linear_Skip1,1
2722,srikanth,S,Furniture3,Nearest_Skip1,Interpolation_Skip1,1
2723,srikanth,S,ArtGallery2zoom,Reference_Skip0,Linear_Skip1,2
2724,srikanth,S,ArtGallery2,Nearest_Skip10,Linear_Skip10,1
2725,srikanth,S,ArtGallery2,Linear_Skip4,Linear_Skip1,1
2726,srikanth,S,Furniture1,Linear_Skip4,Linear_Skip1,2
2727,srikanth,S,Furniture3,Nearest_Skip24,Linear_Skip24,1
2728,srikanth,S,Furniture1,Nearest_Skip1,Reference_Skip0,1
2729,srikanth,S,Blob,Interpolation_Skip1,Linear_Skip1,2
2730,srikanth,S,Blob,Nearest_Skip4,Interpolation_Skip4,2
2731,srikanth,S,Furniture3,Nearest_Skip1,Linear_Skip1,2
2732,srikanth,S,ArtGallery2zoom,Interpolation_Skip1,Nearest_Skip1,1
2733,srikanth,S,Blob,Nearest_Skip4,Nearest_Skip1,2
2734,srikanth,S,ArtGallery2,Interpolation_Skip4,Linear_Skip4,1
2735,srikanth,S,Blob,Nearest_Skip4,Linear_Skip4,1
2736,srikanth,S,ArtGallery2,Linear_Skip24,Interpolation_Skip24,2
2737,srikanth,S,ArtGallery2,Interpolation_Skip1,Linear_Skip1,1
2738,srikanth,S,Furniture1,Interpolation_Skip10,Linear_Skip10,1
2739,srikanth,S,Furniture1,Interpolation_Skip24,Linear_Skip24,1
2740,srikanth,S,ArtGallery2,Linear_Skip4,Linear_Skip10,1
2741,srikanth,S,Furniture1,Interpolation_Skip24,Nearest_Skip24,1
2742,srikanth,S,ArtGallery2,Interpolation_Skip1,Nearest_Skip1,1
2743,srikanth,S,ArtGallery2zoom,Nearest_Skip10,Interpolation_Skip10,1
2744,srikanth,S,ArtGallery2,Nearest_Skip24,Linear_Skip24,1
2745,srikanth,S,ArtGallery2,Nearest_Skip10,Interpolation_Skip10,1
2746,srikanth,S,ArtGallery2zoom,Interpolation_Skip1,Reference_Skip0,2
2747,srikanth,S,Blob,Interpolation_Skip4,Linear_Skip4,2
2748,srikanth,S,Blob,Linear_Skip1,Reference_Skip0,1
2749,srikanth,S,ArtGallery2zoom,Nearest_Skip4,Nearest_Skip1,2
2750,srikanth,S,ArtGallery2zoom,Nearest_Skip10,Nearest_Skip24,1
2751,srikanth,S,ArtGallery2zoom,Linear_Skip24,Nearest_Skip24,2
2752,srikanth,S,ArtGallery2zoom,Linear_Skip1,Interpolation_Skip1,1
2753,srikanth,S,ArtGallery2zoom,Reference_Skip0,Nearest_Skip1,1
2754,srikanth,S,ArtGallery2zoom,Linear_Skip10,Linear_Skip24,1
2755,srikanth,S,ArtGallery2,Nearest_Skip1,Nearest_Skip4,2
2756,srikanth,S,Furniture1,Nearest_Skip10,Nearest_Skip4,2
2757,srikanth,S,ArtGallery2,Nearest_Skip1,Linear_Skip1,2
2758,srikanth,S,Furniture3,Nearest_Skip24,Interpolation_Skip24,1
2759,srikanth,S,Furniture1,Nearest_Skip1,Interpolation_Skip1,2
2760,srikanth,S,Blob,Nearest_Skip24,Linear_Skip24,1
2761,srikanth,S,Furniture1,Nearest_Skip4,Linear_Skip4,2
2762,srikanth,S,ArtGallery2,Interpolation_Skip4,Linear_Skip4,1
2763,srikanth,S,ArtGallery2,Interpolation_Skip10,Interpolation_Skip4,2
2764,srikanth,S,Furniture3,Nearest_Skip4,Interpolation_Skip4,1
2765,srikanth,S,Blob,Nearest_Skip4,Linear_Skip4,1
2766,srikanth,S,Furniture3,Linear_Skip4,Linear_Skip1,1
2767,srikanth,S,Blob,Linear_Skip24,Interpolation_Skip24,2
2768,srikanth,S,Furniture3,Linear_Skip24,Interpolation_Skip24,1
2769,srikanth,S,Furniture1,Nearest_Skip10,Linear_Skip10,2
2770,srikanth,S,Furniture1,Linear_Skip1,Reference_Skip0,1
2771,srikanth,S,Furniture1,Reference_Skip0,Interpolation_Skip1,1
2772,srikanth,S,ArtGallery2,Reference_Skip0,Nearest_Skip1,1
2773,srikanth,S,Furniture3,Linear_Skip4,Nearest_Skip4,2
2774,srikanth,S,ArtGallery2zoom,Linear_Skip10,Linear_Skip24,1
2775,srikanth,S,ArtGallery2,Reference_Skip0,Interpolation_Skip1,2
2776,srikanth,S,Furniture3,Linear_Skip24,Nearest_Skip24,2
2777,srikanth,S,ArtGallery2zoom,Nearest_Skip10,Nearest_Skip24,1
2778,srikanth,S,Furniture3,Interpolation_Skip1,Nearest_Skip1,2
2779,srikanth,S,Blob,Interpolation_Skip1,Nearest_Skip1,2
2780,srikanth,S,Blob,Linear_Skip1,Nearest_Skip1,2
2781,srikanth,S,Blob,Linear_Skip10,Interpolation_Skip10,2
2782,srikanth,S,ArtGallery2,Linear_Skip10,Nearest_Skip10,2
2783,srikanth,S,ArtGallery2,Nearest_Skip24,Interpolation_Skip24,1
2784,srikanth,S,ArtGallery2zoom,Nearest_Skip1,Interpolation_Skip1,1
2785,srikanth,S,Furniture1,Nearest_Skip10,Nearest_Skip4,2
2786,srikanth,S,Furniture1,Interpolation_Skip10,Nearest_Skip10,1
2787,srikanth,S,ArtGallery2,Interpolation_Skip4,Nearest_Skip4,2
2788,srikanth,S,Furniture3,Linear_Skip1,Reference_Skip0,1
2789,srikanth,S,ArtGallery2,Interpolation_Skip10,Nearest_Skip10,1
2790,srikanth,S,ArtGallery2zoom,Linear_Skip1,Reference_Skip0,1
2791,srikanth,S,Blob,Interpolation_Skip10,Interpolation_Skip24,1
2792,srikanth,S,Blob,Interpolation_Skip10,Interpolation_Skip4,2
2793,srikanth,S,Blob,Linear_Skip4,Linear_Skip10,1
2794,srikanth,S,ArtGallery2zoom,Reference_Skip0,Interpolation_Skip1,2
2795,srikanth,S,Blob,Nearest_Skip24,Nearest_Skip10,2
2796,srikanth,S,ArtGallery2zoom,Linear_Skip1,Nearest_Skip1,1
2797,srikanth,S,Furniture1,Nearest_Skip24,Nearest_Skip10,2
2798,srikanth,S,ArtGallery2,Nearest_Skip24,Nearest_Skip10,2
2799,srikanth,S,ArtGallery2zoom,Nearest_Skip10,Nearest_Skip4,2
2800,srikanth,S,Furniture3,Nearest_Skip1,Reference_Skip0,2
2801,srikanth,S,Furniture3,Linear_Skip10,Interpolation_Skip10,2
2802,srikanth,S,ArtGallery2,Linear_Skip24,Interpolation_Skip24,2
2803,srikanth,S,Furniture3,Nearest_Skip4,Nearest_Skip1,1
2804,srikanth,S,ArtGallery2zoom,Interpolation_Skip24,Interpolation_Skip10,2
2805,srikanth,S,ArtGallery2zoom,Linear_Skip1,Linear_Skip4,1
2806,srikanth,S,Blob,Linear_Skip10,Linear_Skip24,1
2807,srikanth,S,ArtGallery2zoom,Nearest_Skip10,Linear_Skip10,1
2808,srikanth,S,ArtGallery2,Interpolation_Skip4,Interpolation_Skip1,2
2809,srikanth,S,Blob,Nearest_Skip4,Interpolation_Skip4,2
2810,srikanth,S,ArtGallery2,Interpolation_Skip24,Interpolation_Skip10,2
2811,srikanth,S,Furniture3,Interpolation_Skip10,Interpolation_Skip4,2
2812,srikanth,S,ArtGallery2zoom,Nearest_Skip4,Nearest_Skip1,2
2813,srikanth,S,ArtGallery2zoom,Interpolation_Skip24,Nearest_Skip24,1
2814,srikanth,S,Furniture1,Linear_Skip10,Linear_Skip24,1
2815,srikanth,S,Furniture1,Interpolation_Skip4,Linear_Skip4,2
2816,srikanth,S,Blob,Nearest_Skip1,Nearest_Skip4,2
2817,srikanth,S,Furniture1,Interpolation_Skip24,Nearest_Skip24,1
2818,srikanth,S,Furniture3,Nearest_Skip10,Nearest_Skip4,2
2819,srikanth,S,ArtGallery2,Linear_Skip4,Linear_Skip1,2
2820,srikanth,S,ArtGallery2zoom,Nearest_Skip4,Interpolation_Skip4,2
2821,srikanth,S,Blob,Nearest_Skip4,Nearest_Skip10,1
2822,srikanth,S,ArtGallery2,Nearest_Skip4,Nearest_Skip1,2
2823,srikanth,S,ArtGallery2,Nearest_Skip24,Linear_Skip24,1
2824,srikanth,S,Blob,Interpolation_Skip4,Interpolation_Skip1,2
2825,srikanth,S,ArtGallery2zoom,Linear_Skip4,Interpolation_Skip4,2
2826,srikanth,S,Furniture1,Nearest_Skip4,Nearest_Skip1,2
2827,srikanth,S,Blob,Nearest_Skip24,Interpolation_Skip24,1
2828,srikanth,S,Furniture1,Linear_Skip4,Linear_Skip1,1
2829,srikanth,S,Furniture3,Linear_Skip10,Nearest_Skip10,2
2830,srikanth,S,Blob,Linear_Skip1,Reference_Skip0,1
2831,srikanth,S,Furniture3,Interpolation_Skip4,Interpolation_Skip1,2
2832,srikanth,S,ArtGallery2zoom,Interpolation_Skip1,Interpolation_Skip4,1
2833,srikanth,S,Furniture1,Interpolation_Skip4,Interpolation_Skip1,1
2834,srikanth,S,Furniture1,Interpolation_Skip1,Linear_Skip1,2
2835,srikanth,S,ArtGallery2zoom,Linear_Skip10,Linear_Skip4,2
2836,srikanth,S,ArtGallery2,Linear_Skip4,Nearest_Skip4,1
2837,srikanth,S,Furniture3,Linear_Skip1,Nearest_Skip1,1
2838,srikanth,S,Furniture3,Reference_Skip0,Interpolation_Skip1,2
2839,srikanth,S,Furniture3,Interpolation_Skip1,Linear_Skip1,2
2840,srikanth,S,ArtGallery2,Nearest_Skip1,Linear_Skip1,2
2841,srikanth,S,ArtGallery2,Linear_Skip10,Linear_Skip24,1
2842,srikanth,S,ArtGallery2zoom,Linear_Skip24,Nearest_Skip24,2
2843,srikanth,S,ArtGallery2,Linear_Skip1,Reference_Skip0,1
2844,srikanth,S,Furniture3,Interpolation_Skip4,Linear_Skip4,1
2845,srikanth,S,Blob,Interpolation_Skip1,Reference_Skip0,2
2846,srikanth,S,Furniture1,Interpolation_Skip24,Linear_Skip24,1
2847,srikanth,S,ArtGallery2,Linear_Skip4,Linear_Skip10,1
2848,srikanth,S,ArtGallery2,Interpolation_Skip1,Linear_Skip1,1
2849,srikanth,S,Blob,Interpolation_Skip1,Linear_Skip1,2
2850,srikanth,S,ArtGallery2zoom,Interpolation_Skip4,Interpolation_Skip10,1
2851,srikanth,S,ArtGallery2zoom,Interpolation_Skip1,Linear_Skip1,1
2852,srikanth,S,Furniture1,Nearest_Skip1,Reference_Skip0,1
2853,srikanth,S,ArtGallery2zoom,Nearest_Skip10,Interpolation_Skip10,2
2854,srikanth,S,Furniture3,Nearest_Skip24,Interpolation_Skip24,1
2855,srikanth,S,Blob,Interpolation_Skip4,Linear_Skip4,2
2856,srikanth,S,Furniture1,Interpolation_Skip24,Interpolation_Skip10,1
2857,srikanth,S,Furniture3,Interpolation_Skip10,Nearest_Skip10,2
2858,srikanth,S,Blob,Nearest_Skip24,Linear_Skip24,2
2859,srikanth,S,Furniture1,Interpolation_Skip10,Linear_Skip10,1
2860,srikanth,S,Furniture3,Interpolation_Skip24,Interpolation_Skip10,2
2861,srikanth,S,Furniture1,Interpolation_Skip10,Interpolation_Skip4,2
2862,srikanth,S,Blob,Nearest_Skip10,Interpolation_Skip10,2
2863,srikanth,S,ArtGallery2zoom,Nearest_Skip1,Reference_Skip0,1
2864,srikanth,S,ArtGallery2zoom,Linear_Skip24,Interpolation_Skip24,2
2865,srikanth,S,Furniture3,Linear_Skip10,Linear_Skip4,2
2866,srikanth,S,ArtGallery2,Nearest_Skip4,Nearest_Skip10,1
2867,srikanth,S,Furniture1,Interpolation_Skip1,Nearest_Skip1,1
2868,srikanth,S,Furniture1,Linear_Skip10,Linear_Skip4,2
2869,srikanth,S,ArtGallery2zoom,Interpolation_Skip10,Linear_Skip10,1
2870,srikanth,S,ArtGallery2,Interpolation_Skip1,Nearest_Skip1,1
2871,srikanth,S,ArtGallery2,Interpolation_Skip10,Linear_Skip10,1
2872,srikanth,S,Furniture1,Linear_Skip1,Nearest_Skip1,2
2873,srikanth,S,Blob,Linear_Skip4,Linear_Skip1,1
2874,srikanth,S,Blob,Linear_Skip10,Nearest_Skip10,2
2875,srikanth,S,Blob,Reference_Skip0,Nearest_Skip1,1
2876,srikanth,S,Furniture1,Nearest_Skip4,Interpolation_Skip4,2
2877,srikanth,S,ArtGallery2zoom,Linear_Skip4,Nearest_Skip4,2
2878,srikanth,S,Furniture3,Linear_Skip24,Linear_Skip10,2
2879,srikanth,S,Furniture1,Nearest_Skip24,Linear_Skip24,1
2880,srikanth,S,Furniture3,Nearest_Skip10,Nearest_Skip24,1
2881,umar,S,Blob,Linear_Skip4,Linear_Skip10,1
2882,umar,S,Furniture3,Linear_Skip1,Linear_Skip4,2
2883,umar,S,Furniture1,Interpolation_Skip4,Nearest_Skip4,2
2884,umar,S,ArtGallery2zoom,Nearest_Skip24,Nearest_Skip10,2
2885,umar,S,Blob,Linear_Skip4,Linear_Skip1,2
2886,umar,S,Furniture3,Linear_Skip10,Linear_Skip24,1
2887,umar,S,Blob,Nearest_Skip4,Nearest_Skip1,2
2888,umar,S,Furniture1,Linear_Skip24,Linear_Skip10,2
2889,umar,S,Furniture1,Linear_Skip1,Reference_Skip0,1
2890,umar,S,ArtGallery2,Linear_Skip4,Nearest_Skip4,1
2891,umar,S,ArtGallery2zoom,Linear_Skip4,Interpolation_Skip4,2
2892,umar,S,ArtGallery2zoom,Interpolation_Skip10,Nearest_Skip10,1
2893,umar,S,Furniture1,Nearest_Skip1,Interpolation_Skip1,2
2894,umar,S,ArtGallery2,Interpolation_Skip24,Interpolation_Skip10,2
2895,umar,S,Furniture3,Reference_Skip0,Nearest_Skip1,2
2896,umar,S,ArtGallery2zoom,Nearest_Skip24,Linear_Skip24,1
2897,umar,S,Furniture1,Nearest_Skip24,Nearest_Skip10,2
2898,umar,S,Blob,Reference_Skip0,Interpolation_Skip1,1
2899,umar,S,ArtGallery2,Reference_Skip0,Linear_Skip1,2
2900,umar,S,Furniture1,Linear_Skip24,Interpolation_Skip24,2
2901,umar,S,Furniture1,Nearest_Skip1,Linear_Skip1,2
2902,umar,S,Furniture1,Linear_Skip1,Linear_Skip4,1
2903,umar,S,ArtGallery2zoom,Linear_Skip10,Nearest_Skip10,2
2904,umar,S,ArtGallery2,Reference_Skip0,Nearest_Skip1,2
2905,umar,S,Furniture1,Interpolation_Skip10,Linear_Skip10,1
2906,umar,S,Furniture3,Linear_Skip10,Nearest_Skip10,1
2907,umar,S,Blob,Linear_Skip4,Interpolation_Skip4,2
2908,umar,S,Furniture3,Interpolation_Skip1,Nearest_Skip1,1
2909,umar,S,Blob,Interpolation_Skip1,Interpolation_Skip4,1
2910,umar,S,Furniture1,Interpolation_Skip24,Nearest_Skip24,1
2911,umar,S,Furniture3,Linear_Skip24,Nearest_Skip24,2
2912,umar,S,ArtGallery2zoom,Nearest_Skip10,Nearest_Skip4,2
2913,umar,S,Blob,Nearest_Skip4,Interpolation_Skip4,2
2914,umar,S,Furniture3,Interpolation_Skip24,Linear_Skip24,2
2915,umar,S,ArtGallery2zoom,Linear_Skip1,Nearest_Skip1,1
2916,umar,S,Blob,Reference_Skip0,Linear_Skip1,1
2917,umar,S,ArtGallery2,Linear_Skip24,Nearest_Skip24,2
2918,umar,S,Blob,Linear_Skip10,Nearest_Skip10,1
2919,umar,S,ArtGallery2,Nearest_Skip24,Interpolation_Skip24,1
2920,umar,S,Blob,Nearest_Skip10,Interpolation_Skip10,2
2921,umar,S,ArtGallery2,Nearest_Skip10,Nearest_Skip24,1
2922,umar,S,ArtGallery2,Interpolation_Skip10,Interpolation_Skip4,2
2923,umar,S,ArtGallery2zoom,Interpolation_Skip1,Linear_Skip1,2
2924,umar,S,ArtGallery2zoom,Interpolation_Skip10,Interpolation_Skip24,1
2925,umar,S,ArtGallery2zoom,Linear_Skip4,Linear_Skip1,2
2926,umar,S,ArtGallery2,Interpolation_Skip1,Linear_Skip1,1
2927,umar,S,ArtGallery2,Linear_Skip4,Linear_Skip10,1
2928,umar,S,Furniture1,Nearest_Skip24,Linear_Skip24,2
2929,umar,S,ArtGallery2,Interpolation_Skip10,Nearest_Skip10,1
2930,umar,S,ArtGallery2zoom,Reference_Skip0,Linear_Skip1,2
2931,umar,S,Blob,Interpolation_Skip24,Nearest_Skip24,2
2932,umar,S,Blob,Linear_Skip10,Linear_Skip24,2
2933,umar,S,ArtGallery2,Linear_Skip10,Nearest_Skip10,2
2934,umar,S,Furniture1,Nearest_Skip10,Linear_Skip10,1
2935,umar,S,Furniture3,Interpolation_Skip10,Linear_Skip10,2
2936,umar,S,Furniture1,Interpolation_Skip4,Linear_Skip4,1
2937,umar,S,ArtGallery2,Linear_Skip4,Linear_Skip1,2
2938,umar,S,ArtGallery2,Linear_Skip1,Nearest_Skip1,2
2939,umar,S,Furniture3,Interpolation_Skip10,Nearest_Skip10,2
2940,umar,S,ArtGallery2,Nearest_Skip4,Interpolation_Skip4,1
2941,umar,S,Furniture1,Interpolation_Skip1,Linear_Skip1,2
2942,umar,S,Furniture1,Nearest_Skip1,Nearest_Skip4,2
2943,umar,S,Furniture1,Nearest_Skip4,Nearest_Skip10,1
2944,umar,S,Furniture3,Interpolation_Skip4,Interpolation_Skip10,1
2945,umar,S,ArtGallery2,Linear_Skip4,Interpolation_Skip4,1
2946,umar,S,Furniture3,Interpolation_Skip10,Interpolation_Skip24,1
2947,umar,S,Furniture1,Interpolation_Skip24,Interpolation_Skip10,1
2948,umar,S,Blob,Interpolation_Skip4,Interpolation_Skip10,1
2949,umar,S,ArtGallery2zoom,Nearest_Skip4,Nearest_Skip1,2
2950,umar,S,ArtGallery2zoom,Interpolation_Skip1,Interpolation_Skip4,1
2951,umar,S,Furniture3,Interpolation_Skip4,Linear_Skip4,1
2952,umar,S,Furniture3,Interpolation_Skip1,Linear_Skip1,2
2953,umar,S,Furniture3,Interpolation_Skip24,Nearest_Skip24,2
2954,umar,S,ArtGallery2zoom,Interpolation_Skip10,Interpolation_Skip4,2
2955,umar,S,Blob,Nearest_Skip10,Nearest_Skip4,2
2956,umar,S,ArtGallery2zoom,Interpolation_Skip1,Reference_Skip0,1
2957,umar,S,Furniture3,Nearest_Skip24,Nearest_Skip10,2
2958,umar,S,Furniture1,Interpolation_Skip10,Interpolation_Skip4,2
2959,umar,S,Blob,Nearest_Skip1,Interpolation_Skip1,1
2960,umar,S,ArtGallery2,Nearest_Skip4,Nearest_Skip1,2
2961,umar,S,ArtGallery2zoom,Nearest_Skip1,Interpolation_Skip1,2
2962,umar,S,Furniture3,Nearest_Skip4,Nearest_Skip10,1
2963,umar,S,ArtGallery2zoom,Linear_Skip24,Interpolation_Skip24,1
2964,umar,S,ArtGallery2zoom,Linear_Skip10,Linear_Skip4,2
2965,umar,S,Furniture3,Linear_Skip1,Reference_Skip0,1
2966,umar,S,Blob,Linear_Skip4,Nearest_Skip4,2
2967,umar,S,ArtGallery2zoom,Nearest_Skip4,Interpolation_Skip4,1
2968,umar,S,ArtGallery2,Linear_Skip24,Linear_Skip10,2
2969,umar,S,ArtGallery2,Nearest_Skip1,Interpolation_Skip1,1
2970,umar,S,Blob,Interpolation_Skip1,Linear_Skip1,2
2971,umar,S,Furniture3,Interpolation_Skip1,Interpolation_Skip4,1
2972,umar,S,Blob,Nearest_Skip1,Reference_Skip0,1
2973,umar,S,Furniture3,Nearest_Skip1,Linear_Skip1,1
2974,umar,S,Furniture1,Interpolation_Skip10,Nearest_Skip10,2
2975,umar,S,ArtGallery2zoom,Linear_Skip24,Linear_Skip10,2
2976,umar,S,Furniture3,Reference_Skip0,Interpolation_Skip1,2
2977,umar,S,Blob,Linear_Skip10,Interpolation_Skip10,2
2978,umar,S,Blob,Linear_Skip24,Interpolation_Skip24,1
2979,umar,S,ArtGallery2,Reference_Skip0,Interpolation_Skip1,1
2980,umar,S,Furniture1,Interpolation_Skip1,Reference_Skip0,1
2981,umar,S,ArtGallery2,Interpolation_Skip4,Interpolation_Skip1,2
2982,umar,S,Furniture3,Nearest_Skip1,Nearest_Skip4,1
2983,umar,S,Blob,Interpolation_Skip24,Interpolation_Skip10,2
2984,umar,S,ArtGallery2zoom,Linear_Skip10,Interpolation_Skip10,1
2985,umar,S,ArtGallery2,Nearest_Skip4,Nearest_Skip10,1
2986,umar,S,Furniture1,Linear_Skip4,Linear_Skip10,1
2987,umar,S,Furniture1,Reference_Skip0,Nearest_Skip1,1
2988,umar,S,Furniture3,Nearest_Skip4,Interpolation_Skip4,2
2989,umar,S,ArtGallery2zoom,Reference_Skip0,Nearest_Skip1,2
2990,umar,S,ArtGallery2zoom,Interpolation_Skip24,Nearest_Skip24,2
2991,umar,S,ArtGallery2zoom,Nearest_Skip4,Linear_Skip4,1
2992,umar,S,Blob,Nearest_Skip24,Nearest_Skip10,2
2993,umar,S,Blob,Nearest_Skip1,Linear_Skip1,1
2994,umar,S,Furniture3,Linear_Skip10,Linear_Skip4,2
2995,umar,S,Furniture3,Linear_Skip4,Nearest_Skip4,1
2996,umar,S,Blob,Linear_Skip24,Nearest_Skip24,1
2997,umar,S,Furniture1,Interpolation_Skip1,Interpolation_Skip4,1
2998,umar,S,Furniture1,Nearest_Skip4,Linear_Skip4,2
2999,umar,S,ArtGallery2,Interpolation_Skip24,Linear_Skip24,1
3000,umar,S,ArtGallery2,Linear_Skip10,Interpolation_Skip10,2
3001,umar,S,Furniture1,Interpolation_Skip4,Interpolation_Skip10,1
3002,umar,S,Furniture1,Nearest_Skip4,Interpolation_Skip4,2
3003,umar,S,ArtGallery2,Linear_Skip4,Linear_Skip10,1
3004,umar,S,Furniture3,Interpolation_Skip4,Interpolation_Skip10,2
3005,umar,S,Furniture1,Interpolation_Skip1,Interpolation_Skip4,2
3006,umar,S,ArtGallery2,Nearest_Skip1,Interpolation_Skip1,2
3007,umar,S,ArtGallery2zoom,Interpolation_Skip4,Interpolation_Skip1,2
3008,umar,S,Blob,Nearest_Skip24,Linear_Skip24,2
3009,umar,S,ArtGallery2,Nearest_Skip24,Nearest_Skip10,2
3010,umar,S,Furniture3,Nearest_Skip1,Nearest_Skip4,2
3011,umar,S,Blob,Nearest_Skip1,Linear_Skip1,2
3012,umar,S,Furniture1,Linear_Skip24,Interpolation_Skip24,2
3013,umar,S,Furniture3,Nearest_Skip24,Linear_Skip24,1
3014,umar,S,Blob,Linear_Skip1,Interpolation_Skip1,2
3015,umar,S,ArtGallery2zoom,Reference_Skip0,Nearest_Skip1,1
3016,umar,S,ArtGallery2,Linear_Skip1,Reference_Skip0,2
3017,umar,S,Blob,Interpolation_Skip24,Linear_Skip24,2
3018,umar,S,Furniture3,Linear_Skip1,Reference_Skip0,2
3019,umar,S,Furniture1,Linear_Skip1,Interpolation_Skip1,2
3020,umar,S,ArtGallery2,Nearest_Skip1,Linear_Skip1,2
3021,umar,S,Furniture1,Nearest_Skip10,Interpolation_Skip10,2
3022,umar,S,Furniture1,Nearest_Skip24,Linear_Skip24,1
3023,umar,S,Furniture3,Reference_Skip0,Nearest_Skip1,2
3024,umar,S,ArtGallery2,Nearest_Skip4,Linear_Skip4,2
3025,umar,S,ArtGallery2,Interpolation_Skip4,Nearest_Skip4,1
3026,umar,S,ArtGallery2zoom,Linear_Skip24,Interpolation_Skip24,1
3027,umar,S,Furniture1,Linear_Skip10,Nearest_Skip10,1
3028,umar,S,Blob,Reference_Skip0,Interpolation_Skip1,1
3029,umar,S,Furniture1,Linear_Skip24,Linear_Skip10,2
3030,umar,S,Furniture3,Interpolation_Skip24,Nearest_Skip24,2
3031,umar,S,Furniture1,Interpolation_Skip4,Linear_Skip4,2
3032,umar,S,Furniture1,Linear_Skip1,Linear_Skip4,2
3033,umar,S,Furniture1,Reference_Skip0,Interpolation_Skip1,1
3034,umar,S,ArtGallery2,Nearest_Skip4,Nearest_Skip1,2
3035,umar,S,Blob,Interpolation_Skip4,Nearest_Skip4,1
3036,umar,S,Furniture3,Interpolation_Skip1,Interpolation_Skip4,1
3037,umar,S,ArtGallery2,Interpolation_Skip24,Linear_Skip24,2
3038,umar,S,Furniture3,Interpolation_Skip10,Nearest_Skip10,2
3039,umar,S,Blob,Interpolation_Skip10,Nearest_Skip10,1
3040,umar,S,ArtGallery2,Interpolation_Skip4,Interpolation_Skip10,2
3041,umar,S,Furniture3,Interpolation_Skip1,Nearest_Skip1,1
3042,umar,S,ArtGallery2zoom,Nearest_Skip24,Interpolation_Skip24,1
3043,umar,S,ArtGallery2zoom,Linear_Skip24,Linear_Skip10,2
3044,umar,S,Furniture3,Linear_Skip4,Interpolation_Skip4,2
3045,umar,S,Furniture1,Nearest_Skip1,Linear_Skip1,1
3046,umar,S,Furniture1,Nearest_Skip4,Nearest_Skip1,2
3047,umar,S,ArtGallery2zoom,Reference_Skip0,Linear_Skip1,2
3048,umar,S,Furniture1,Interpolation_Skip24,Nearest_Skip24,1
3049,umar,S,Blob,Nearest_Skip4,Nearest_Skip1,2
3050,umar,S,ArtGallery2,Interpolation_Skip24,Interpolation_Skip10,2
3051,umar,S,ArtGallery2zoom,Linear_Skip24,Nearest_Skip24,2
3052,umar,S,ArtGallery2zoom,Nearest_Skip1,Linear_Skip1,1
3053,umar,S,Furniture1,Nearest_Skip24,Nearest_Skip10,1
3054,umar,S,Furniture3,Nearest_Skip4,Linear_Skip4,1
3055,umar,S,ArtGallery2,Reference_Skip0,Interpolation_Skip1,2
3056,umar,S,ArtGallery2zoom,Linear_Skip4,Linear_Skip1,2
3057,umar,S,Blob,Nearest_Skip1,Reference_Skip0,2
3058,umar,S,Furniture3,Linear_Skip10,Linear_Skip4,2
3059,umar,S,Blob,Linear_Skip4,Linear_Skip1,2
3060,umar,S,ArtGallery2zoom,Linear_Skip4,Nearest_Skip4,1
3061,umar,S,Furniture1,Reference_Skip0,Linear_Skip1,1
3062,umar,S,Furniture3,Nearest_Skip10,Nearest_Skip24,2
3063,umar,S,Furniture1,Linear_Skip4,Nearest_Skip4,2
3064,umar,S,ArtGallery2zoom,Interpolation_Skip4,Nearest_Skip4,2
3065,umar,S,ArtGallery2,Nearest_Skip10,Nearest_Skip4,2
3066,umar,S,Furniture3,Interpolation_Skip24,Linear_Skip24,2
3067,umar,S,Blob,Reference_Skip0,Linear_Skip1,1
3068,umar,S,Furniture1,Reference_Skip0,Nearest_Skip1,1
3069,umar,S,ArtGallery2,Interpolation_Skip10,Nearest_Skip10,2
3070,umar,S,Blob,Nearest_Skip1,Interpolation_Skip1,2
3071,umar,S,Blob,Linear_Skip10,Nearest_Skip10,1
3072,umar,S,Blob,Nearest_Skip10,Nearest_Skip24,2
3073,umar,S,Furniture1,Nearest_Skip10,Nearest_Skip4,1
3074,umar,S,Blob,Linear_Skip10,Linear_Skip4,2
3075,umar,S,ArtGallery2zoom,Nearest_Skip24,Nearest_Skip10,2
3076,umar,S,ArtGallery2zoom,Interpolation_Skip1,Linear_Skip1,1
3077,umar,S,Furniture3,Interpolation_Skip1,Reference_Skip0,2
3078,umar,S,ArtGallery2,Interpolation_Skip4,Interpolation_Skip1,2
3079,umar,S,Furniture3,Linear_Skip1,Nearest_Skip1,1
3080,umar,S,ArtGallery2,Interpolation_Skip24,Nearest_Skip24,2
